"id","sortNumber","publicAccess","objectNumber","area","areaTC","category","categoryTC","archivalLevel","archivalLevelTC","title","titleTC","displayDate","displayDateTC","beginDate","endDate","dimension","dimensionTC","dimensionElement","dimensionUnit","dimensionWidth","dimensionHeight","dimensionDepth","medium","mediumTC","creditLine","creditLineTC","constituents","constituentsRole","constituentsRoleTC","images","colorPredominant","color-gray","color-white","color-black","color-orange","color-brown","color-blue","color-green","color-yellow","color-teal","color-red","color-pink","color-purple"
14205,"CA     39     4    7     2   4",true,"CA39/4/7/2/4","Design and Architecture","設計與建築","Architectural Drawing","建築圖","Item","單件","Elevations, Main Library (circa 1987–1989), National Taiwan Ocean University, Jilong (Keelung), Taiwan","台灣基隆市國立台灣海洋大學總圖書館（約1987至1989年）立面圖","[circa 1987–1989]","[circa 1987–1989]",1985,1991,"sheet: 30 x 44.3 cm","sheet: 30 x 44.3 cm","sheet","cm",,30,,"xerographic copy and ink on transparent paper","xerographic copy and ink on transparent paper","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","[]","[]","[]","[]","null",0,0,0,0,0,0,0,0,0,0,0,0
14206,"CA     39     4    7     2   5",true,"CA39/4/7/2/5","Design and Architecture","設計與建築","Architectural Drawing","建築圖","Item","單件","Axonometric floor plans, National Taiwan Ocean University, Jilong (Keelung), Taiwan","台灣基隆市國立台灣海洋大學總圖書館（約1987至1989年）樓層軸測平面圖","[circa 1987–1989]","[circa 1987–1989]",1985,1991,"sheet: 59.8 x 85.1 cm","sheet: 59.8 x 85.1 cm","sheet","cm",,59.8,,"blackline print and photocopy on transparent paper and tape","blackline print and photocopy on transparent paper and tape","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","[]","[]","[]","[]","null",0,0,0,0,0,0,0,0,0,0,0,0
14207,"CA     39     4    7     2   6",true,"CA39/4/7/2/6","Design and Architecture","設計與建築","Architectural Drawing","建築圖","Item","單件","Annotated site plan and floor plans, Main Library (circa 1987–1989), National Taiwan Ocean University, Jilong (Keelung), Taiwan","台灣基隆市國立台灣海洋大學總圖書館（約1987至1989年）工地及樓層平面圖連標註","[circa 1987–1989]","[circa 1987–1989]",1985,1991,"sheet: 58.2 x 85.1 cm","sheet: 58.2 x 85.1 cm","sheet","cm",,58.2,,"blackline print and photocopy on transparent paper and tape","blackline print and photocopy on transparent paper and tape","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","[]","[]","[]","[]","null",0,0,0,0,0,0,0,0,0,0,0,0
14208,"CA     39     4    7     2   7",true,"CA39/4/7/2/7","Design and Architecture","設計與建築","Architectural Drawing","建築圖","Item","單件","Annotated floor plans, Main Library (circa 1987–1989), National Taiwan Ocean University, Jilong (Keelung), Taiwan","台灣基隆市國立台灣海洋大學總圖書館（約1987至1989年）樓層平面圖連標註","[circa 1987–1989]","[circa 1987–1989]",1985,1991,"sheet: 59 x 85.6 cm","sheet: 59 x 85.6 cm","sheet","cm",,59,,"blackline print and photocopy on transparent paper and tape","blackline print and photocopy on transparent paper and tape","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","[]","[]","[]","[]","null",0,0,0,0,0,0,0,0,0,0,0,0
14209,"CA     39     4    7     2   8",true,"CA39/4/7/2/8","Design and Architecture","設計與建築","Architectural Drawing","建築圖","Item","單件","Elevations, Main Library (circa 1987–1989), National Taiwan Ocean University, Jilong (Keelung), Taiwan","台灣基隆市國立台灣海洋大學總圖書館（約1987至1989年）立面圖","[circa 1987–1989]","[circa 1987–1989]",1985,1991,"sheet: 59 x 85.6 cm","sheet: 59 x 85.6 cm","sheet","cm",,59,,"blackline print and photocopy on transparent paper and tape","blackline print and photocopy on transparent paper and tape","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","[]","[]","[]","[]","null",0,0,0,0,0,0,0,0,0,0,0,0
14210,"CA     39     4    7     3",true,"CA39/4/7/3","Design and Architecture","設計與建築","Architectural Photography","建築照片","File","案卷","Slides, Main Library (circa 1987–1989), National Taiwan Ocean University, Jilong (Keelung), Taiwan","台灣基隆市國立台灣海洋大學總圖書館（約1987至1989年）幻燈片","[circa 1987–1989]","[circa 1987–1989]",1985,1991,"24 items","24 items",,,,,,"colour slide","colour slide","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","[]","[]","[]","[]","null",0,0,0,0,0,0,0,0,0,0,0,0
14211,"CA     39     4    8     1",true,"CA39/4/8/1","Design and Architecture","設計與建築","Architectural Drawing","建築圖","File","案卷","Project file, gymnasium and indoor swimming pool (1987–1991), Chung Yuan Christian University, Chung-li (Zhongli), Taiwan","台灣中壢區中原大學體育館及室內泳池（1987至1991年）項目文件","[circa 1987–circa 1991]","[circa 1987–circa 1991]",1985,1993,"15 items","15 items",,,,,,"printout on paper; photocopy on paper; chromogenic colour print","printout on paper; photocopy on paper; chromogenic colour print","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","[]","[]","[]","[]","null",0,0,0,0,0,0,0,0,0,0,0,0
14212,"CA     39     4    8     2   1",true,"CA39/4/8/2/1","Design and Architecture","設計與建築","Architectural Drawing","建築圖","Item","單件","Ground floor and second floor plans with area calculation, gymnasium and indoor swimming pool (1987–1991), Chung Yuan Christian University, Chung-li (Zhongli), Taiwan","台灣中壢區中原大學體育館及室內泳池（1987至1991年）地下及二樓平面圖，附面積計算","22 March 1987","22 March 1987",1987,1987,"sheet: 60.1 x 65.4 cm","sheet: 60.1 x 65.4 cm","sheet","cm",,60.1,,"ink, marker, and blackline print on transparent paper","ink, marker, and blackline print on transparent paper","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","[]","[]","[]","[]","null",0,0,0,0,0,0,0,0,0,0,0,0
14213,"CA     39     4    8     2   2",true,"CA39/4/8/2/2","Design and Architecture","設計與建築","Architectural Drawing","建築圖","Item","單件","Site plan, gymnasium and indoor swimming pool (1987–1991), Chung Yuan Christian University, Chung-li (Zhongli), Taiwan","台灣中壢區中原大學體育館及室內泳池（1987至1991年）工地平面圖","[circa 1987–circa 1991]","[circa 1987–circa 1991]",1985,1993,"sheet: 29.8 x 44 cm","sheet: 29.8 x 44 cm","sheet","cm",,29.8,,"xerographic copy and graphite on transparent paper","xerographic copy and graphite on transparent paper","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","[]","[]","[]","[]","null",0,0,0,0,0,0,0,0,0,0,0,0
14214,"CA     39     4    8     2   3",true,"CA39/4/8/2/3","Design and Architecture","設計與建築","Architectural Drawing","建築圖","Item","單件","Axonometric drawing, gymnasium (1987–1989), Chung Yuan Christian University, Chung-li (Zhongli), Taiwan","台灣中壢區中原大學體育館（1987至1989年）軸測圖","[circa 1987–circa 1989]","[circa 1987–circa 1989]",1985,1991,"sheet: 29.9 x 44 cm","sheet: 29.9 x 44 cm","sheet","cm",,29.9,,"xerographic copy and graphite on transparent paper","xerographic copy and graphite on transparent paper","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","[]","[]","[]","[]","null",0,0,0,0,0,0,0,0,0,0,0,0
14215,"CA     39     4    8     2   4",true,"CA39/4/8/2/4","Design and Architecture","設計與建築","Architectural Drawing","建築圖","Item","單件","Basement and first floor plans, gymnasium (1987–1989), Chung Yuan Christian University, Chung-li (Zhongli), Taiwan","台灣中壢區中原大學體育館（1987至1989年）地庫及一樓平面圖","[circa 1987–circa 1989]","[circa 1987–circa 1989]",1985,1991,"sheet: 29.7 x 44 cm","sheet: 29.7 x 44 cm","sheet","cm",,29.7,,"xerographic copy and graphite on transparent paper","xerographic copy and graphite on transparent paper","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","[]","[]","[]","[]","null",0,0,0,0,0,0,0,0,0,0,0,0
14216,"CA     39     4    8     2   5",true,"CA39/4/8/2/5","Design and Architecture","設計與建築","Architectural Drawing","建築圖","Item","單件","Second floor plan, gymnasium (1987–1989), Chung Yuan Christian University, Chung-li (Zhongli), Taiwan","台灣中壢區中原大學體育館（1987至1989年）二樓平面圖","[circa 1987–circa 1989]","[circa 1987–circa 1989]",1985,1991,"sheet: 29.7 x 44 cm","sheet: 29.7 x 44 cm","sheet","cm",,29.7,,"xerographic copy and graphite on transparent paper","xerographic copy and graphite on transparent paper","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","[]","[]","[]","[]","null",0,0,0,0,0,0,0,0,0,0,0,0
14217,"CA     39     4    8     2   6",true,"CA39/4/8/2/6","Design and Architecture","設計與建築","Architectural Drawing","建築圖","Item","單件","Elevations and section, gymnasium (1987–1989), Chung Yuan Christian University, Chung-li (Zhongli), Taiwan","台灣中壢區中原大學體育館（1987至1989年）立面及剖面圖","[circa 1987–circa 1989]","[circa 1987–circa 1989]",1985,1991,"sheet: 29.8 x 44 cm","sheet: 29.8 x 44 cm","sheet","cm",,29.8,,"xerographic copy and graphite on transparent paper","xerographic copy and graphite on transparent paper","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","[]","[]","[]","[]","null",0,0,0,0,0,0,0,0,0,0,0,0
14218,"CA     39     4    8     2   7",true,"CA39/4/8/2/7","Design and Architecture","設計與建築","Architectural Drawing","建築圖","Item","單件","Elevations and section, gymnasium (1987–1989), Chung Yuan Christian University, Chung-li (Zhongli), Taiwan","台灣中壢區中原大學體育館（1987至1989年）立面及剖面圖","[circa 1987–circa 1989]","[circa 1987–circa 1989]",1985,1991,"sheet: 29.8 x 44 cm","sheet: 29.8 x 44 cm","sheet","cm",,29.8,,"xerographic copy and graphite on transparent paper","xerographic copy and graphite on transparent paper","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","[]","[]","[]","[]","null",0,0,0,0,0,0,0,0,0,0,0,0
14219,"CA     39     4    8     2   8",true,"CA39/4/8/2/8","Design and Architecture","設計與建築","Architectural Drawing","建築圖","Item","單件","Axonometric drawing, gymnasium (1987–1989), Chung Yuan Christian University, Chung-li (Zhongli), Taiwan","台灣中壢區中原大學體育館（1987至1989年）軸測圖","[circa 1987–circa 1989]","[circa 1987–circa 1989]",1985,1991,"sheet: 59.3 x 84.2 cm","sheet: 59.3 x 84.2 cm","sheet","cm",,59.3,,"blackline print and photocopy on transparent paper and tape","blackline print and photocopy on transparent paper and tape","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","[]","[]","[]","[]","null",0,0,0,0,0,0,0,0,0,0,0,0
14220,"CA     39     4    8     2   9",true,"CA39/4/8/2/9","Design and Architecture","設計與建築","Architectural Drawing","建築圖","Item","單件","Second floor plan, gymnasium (1987–1989), Chung Yuan Christian University, Chung-li (Zhongli), Taiwan","台灣中壢區中原大學體育館（1987至1989年）二樓平面圖","[circa 1987–circa 1989]","[circa 1987–circa 1989]",1985,1991,"sheet: 59.8 x 85 cm","sheet: 59.8 x 85 cm","sheet","cm",,59.8,,"blackline print and photocopy on transparent paper and tape","blackline print and photocopy on transparent paper and tape","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","[]","[]","[]","[]","null",0,0,0,0,0,0,0,0,0,0,0,0
14221,"CA     39     4    8     2  10",true,"CA39/4/8/2/10","Design and Architecture","設計與建築","Architectural Drawing","建築圖","Item","單件","Elevations and section, gymnasium (1987–1989), Chung Yuan Christian University, Chung-li (Zhongli), Taiwan","台灣中壢區中原大學體育館（1987至1989年）立面及剖面圖","[circa 1987–circa 1989]","[circa 1987–circa 1989]",1985,1991,"sheet: 59.3 x 84.2 cm","sheet: 59.3 x 84.2 cm","sheet","cm",,59.3,,"blackline print and photocopy on transparent paper and tape","blackline print and photocopy on transparent paper and tape","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","[]","[]","[]","[]","null",0,0,0,0,0,0,0,0,0,0,0,0
14222,"CA     39     4    8     2  11",true,"CA39/4/8/2/11","Design and Architecture","設計與建築","Architectural Drawing","建築圖","Item","單件","Elevations and section, gymnasium (1987–1989), Chung Yuan Christian University, Chung-li (Zhongli), Taiwan","台灣中壢區中原大學體育館（1987至1989年）立面及剖面圖","[circa 1987–circa 1989]","[circa 1987–circa 1989]",1985,1991,"sheet: 59.2 x 84.2 cm","sheet: 59.2 x 84.2 cm","sheet","cm",,59.2,,"blackline print and photocopy on transparent paper and tape","blackline print and photocopy on transparent paper and tape","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","[]","[]","[]","[]","null",0,0,0,0,0,0,0,0,0,0,0,0
14223,"CA     39     4    8     2  12",true,"CA39/4/8/2/12","Design and Architecture","設計與建築","Architectural Drawing","建築圖","Item","單件","Floor plans (for construction), basement and ground level, gymnasium (1987–1989), Chung Yuan Christian University, Chung-li (Zhongli), Taiwan","台灣中壢區中原大學體育館（1987至1989年）地庫及地下（施工用）平面圖","4 March 1988","4 March 1988",1988,1988,"sheet: 60 x 85.3 cm","sheet: 60 x 85.3 cm","sheet","cm",,60,,"xerographic copy on transparent paper","xerographic copy on transparent paper","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","[]","[]","[]","[]","null",0,0,0,0,0,0,0,0,0,0,0,0
14224,"CA     39     4    8     2  13",true,"CA39/4/8/2/13","Design and Architecture","設計與建築","Architectural Drawing","建築圖","Item","單件","Axonometric drawing, indoor swimming pool (1989–1991), Chung Yuan Christian University, Chung-li (Zhongli), Taiwan","台灣中壢區中原大學學室內泳池（1989至1991年）軸測圖","[circa 1989–circa 1991]","[circa 1989–circa 1991]",1987,1993,"sheet: 59.7 x 84.5 cm","sheet: 59.7 x 84.5 cm","sheet","cm",,59.7,,"blackline print and ink on transparent paper and tape","blackline print and ink on transparent paper and tape","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","[]","[]","[]","[]","null",0,0,0,0,0,0,0,0,0,0,0,0
14225,"CA     39     4    8     2  14",true,"CA39/4/8/2/14","Design and Architecture","設計與建築","Architectural Drawing","建築圖","Item","單件","Elevations, indoor swimming pool (1989–1991), Chung Yuan Christian University, Chung-li (Zhongli), Taiwan","台灣中壢區中原大學室內泳池（1989至1991年）立面圖","[circa 1989–circa 1991]","[circa 1989–circa 1991]",1987,1993,"sheet: 60 x 85 cm","sheet: 60 x 85 cm","sheet","cm",,60,,"blackline print and photocopy on transparent paper and tape","blackline print and photocopy on transparent paper and tape","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","[]","[]","[]","[]","null",0,0,0,0,0,0,0,0,0,0,0,0
14226,"CA     39     4    8     2  15",true,"CA39/4/8/2/15","Design and Architecture","設計與建築","Architectural Drawing","建築圖","Item","單件","Sections, indoor swimming pool (1989–1991), Chung Yuan Christian University, Chung-li (Zhongli), Taiwan","台灣中壢區中原大學室內泳池（1989至1991年）剖面圖","[circa 1989–circa 1991]","[circa 1989–circa 1991]",1987,1993,"sheet: 59.7 x 84.5 cm","sheet: 59.7 x 84.5 cm","sheet","cm",,59.7,,"blackline print and photocopy on transparent paper and tape","blackline print and photocopy on transparent paper and tape","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","[]","[]","[]","[]","null",0,0,0,0,0,0,0,0,0,0,0,0
14227,"CA     39     4    8     2  16",true,"CA39/4/8/2/16","Design and Architecture","設計與建築","Architectural Drawing","建築圖","Item","單件","Site plan (for construction), indoor swimming pool (1989–1991), Chung Yuan Christian University, Chung-li (Zhongli), Taiwan","台灣中壢區中原大學室內泳池（1989至1991年）工地（施工用）平面圖","[circa 1989–circa 1991]","[circa 1989–circa 1991]",1990,1990,"sheet: 59.5 x 85.1 cm","sheet: 59.5 x 85.1 cm","sheet","cm",,59.5,,"graphite, coloured pencil, and blackline print on transparent paper","graphite, coloured pencil, and blackline print on transparent paper","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","[]","[]","[]","[]","null",0,0,0,0,0,0,0,0,0,0,0,0
14228,"CA     39     4    8     3   1",true,"CA39/4/8/3/1","Design and Architecture","設計與建築","Architectural Photography","建築照片","File","案卷","Slides, gymnasium and swimming pool (1987–1991), Chung Yuan Christian University, Chung-li (Zhongli), Taiwan","台灣中壢區中原大學體育館及室內泳池（1987至1991年）幻燈片","[circa 1987–circa 1991]","[circa 1987–circa 1991]",1985,1993,"37 items","37 items",,,,,,"colour slide","colour slide","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","M+, Hong Kong. Gift of Chiu-Hwa Wang, 2017","[]","[]","[]","[]","null",0,0,0,0,0,0,0,0,0,0,0,0
